,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,126.21219,2,166,2,727.3479
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,127.94908,2,166,2,727.3479
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,130.96939,2,166,2,727.3479
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,163.65642,2,166,2,727.3479
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,245.38956,2,166,2,727.3479
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,380.297,2,166,2,727.3479
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,525.861,2,166,2,727.3479
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,638.7502,2,166,2,727.3479
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,708.6005,2,166,2,727.3479
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,727.3479,2,166,2,727.3479
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,661.476,2,166,2,727.3479
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,507.08298,2,166,2,727.3479
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,334.8289,2,166,2,727.3479
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,215.80095,2,166,2,727.3479
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,150.24442,2,166,2,727.3479
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,131.11833,2,166,2,727.3479
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,138.59962,2,166,2,727.3479
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,139.34914,2,166,2,727.3479
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,132.24959,2,166,2,727.3479
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,123.62337,2,166,2,727.3479
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,262.2,2,166,3,384.11523
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,264.85953,2,166,3,384.11523
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,267.97632,2,166,3,384.11523
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,271.06494,2,166,3,384.11523
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,273.66187,2,166,3,384.11523
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,275.6338,2,166,3,384.11523
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,277.83234,2,166,3,384.11523
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,298.98627,2,166,3,384.11523
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,341.36075,2,166,3,384.11523
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,376.35355,2,166,3,384.11523
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,384.11523,2,166,3,384.11523
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,359.54337,2,166,3,384.11523
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,316.52518,2,166,3,384.11523
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,286.3003,2,166,3,384.11523
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,279.43344,2,166,3,384.11523
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,277.09473,2,166,3,384.11523
